RBCRWAJ,ROA,REPDTE,ASSET,CERT,NETINC,LNLSNET,DEP,NPERFV,ID,FAILED
0.0,2.3184080128063913,19840930,18005,1249,296,9631,14886,7.103582338239378,1249_19840930,1
0.0,1.2707337644082093,19841231,20834,1249,226,9202,17814,6.076605548622444,1249_19841231,1
0.0,1.3620182634267142,19850331,17932,1249,66,9237,14822,6.697523979478028,1249_19850331,1
0.0,0.23179854599093877,19850630,18180,1249,22,9735,15187,6.034103410341034,1249_19850630,1
0.0,0.5119394189875611,19850930,18061,1249,72,10035,15014,4.972039200487237,1249_19850930,1
0.0,0.9063314491649953,19851231,18226,1249,169,9970,15126,5.283660704488094,1249_19851231,1
0.0,1.5541206085148298,19860331,18322,1249,71,10236,15124,7.095295273441764,1249_19860331,1
0.0,0.6132170167722155,19860630,18245,1249,56,10889,15145,6.445601534667032,1249_19860630,1
0.0,0.6919563414568898,19860930,19969,1249,97,11304,16827,6.680354549551805,1249_19860930,1
0.0,0.8846553444498164,19861231,22451,1249,172,11345,19241,6.699033450625808,1249_19861231,1
0.0,0.3960209325350054,19870331,19971,1249,21,11801,16721,5.467928496319663,1249_19870331,1
0.0,0.44309589173048214,19870630,19867,1249,46,12067,16673,5.365681783862687,1249_19870630,1
0.0,0.9700581808545238,19870930,20728,1249,151,12430,17423,4.829216518718642,1249_19870930,1
0.0,0.8851869050383097,19871231,20351,1249,183,12608,17058,4.982556139747433,1249_19871231,1
0.0,1.3344453711426187,19880331,19216,1249,66,12455,15842,5.193588676103247,1249_19880331,1
0.0,0.250300360432519,19880630,20361,1249,25,12349,17093,5.844506654879426,1249_19880630,1
0.0,0.573427332152239,19880930,21917,1249,88,12536,18565,5.420449879089292,1249_19880930,1
0.0,-0.35740864047628373,19881231,20279,1249,-73,12107,17233,5.651166231076483,1249_19881231,1
0.0,-1.59551735599981,19890331,21839,1249,-84,11315,18879,5.824442511103988,1249_19890331,1
0.0,0.37422815443148505,19890630,22014,1249,40,11820,18786,5.8826201508131195,1249_19890630,1
0.0,0.7621601273396924,19890930,21937,1249,123,11582,18629,6.58248621051192,1249_19890930,1
0.0,0.916662060324655,19891231,22477,1249,199,11896,19126,5.07185122569738,1249_19891231,1
22.125701932456302,0.7687907562063837,19900331,21228,1249,42,12026,17832,7.5136612021857925,1249_19900331,1
20.86608726275674,0.027346895367739783,19900630,22116,1249,3,12781,18817,5.371676614215952,1249_19900630,1
20.415842305218053,0.2984443200895355,19900930,23529,1249,50,12905,20178,5.503846317310553,1249_19900930,1
20.964092054139446,0.695204434955776,19901231,22128,1249,155,13087,18705,6.299710773680404,1249_19901231,1
23.33899913306438,0.4752330469749589,19910331,21640,1249,26,13104,18202,6.478743068391866,1249_19910331,1
22.586329822295763,-0.27433587856065106,19910630,21845,1249,-30,13807,18534,5.351338979171435,1249_19910630,1
22.02702356885124,0.21008193400261105,19910930,23239,1249,35,14159,19864,4.522569817978398,1249_19910930,1
22.764080758286497,0.6614351793524235,19911231,22270,1249,147,14025,18822,5.334530758868433,1249_19911231,1
23.671308892061525,0.5572407594652287,19920331,22235,1249,31,13582,18769,5.851135597031707,1249_19920331,1
23.068073497025278,0.39842401168710434,19920630,23262,1249,45,13654,19848,4.904995271257846,1249_19920630,1
22.527202840441873,0.3753863146610068,19920930,24580,1249,65,13762,21147,4.373474369406021,1249_19920930,1
21.960045605512317,0.4483394521799448,19921231,25867,1249,106,14017,22415,3.007693199829899,1249_19921231,1
22.93359123146357,0.8047642040882023,19930331,23837,1249,50,13824,20366,2.8443176574233333,1249_19930331,1
21.640406668594007,0.836198086035492,19930630,25637,1249,105,14848,22167,2.687521940944728,1249_19930630,1
21.60669416394064,0.7699518768046197,19930930,26481,1249,147,14996,22966,2.4319323288395456,1249_19930930,1
21.514151557085242,0.6365745260839342,19931231,26207,1249,163,14911,22705,2.0643339565764873,1249_19931231,1
21.535498041426614,0.8026046793367153,19940331,26621,1249,53,14721,23069,2.08482025468615,1249_19940331,1
21.713611629937606,1.20627864287409,19940630,27253,1249,161,14858,23648,1.9961105199427585,1249_19940630,1
21.5571712729725,1.0080738457021212,19940930,28903,1249,206,14993,25251,1.1452098398090165,1249_19940930,1
22.085567731405924,0.8130200398453065,19941231,27544,1249,222,14560,23896,1.1545164101074643,1249_19941231,1
23.223954207294188,2.1469859620148637,19950331,25740,1249,143,14716,21949,0.7964257964257964,1249_19950331,1
23.048764997286344,1.7561558868587228,19950630,27005,1249,235,15189,23159,1.2219959266802443,1249_19950630,1
22.528312759025727,1.580491885005262,19950930,28029,1249,321,15810,24091,0.831281886617432,1249_19950930,1
22.46205141703957,1.3736162835966708,19951231,27819,1249,374,16399,23879,1.2940795858945324,1249_19951231,1
22.888018370930705,2.3772017757410855,19960331,28045,1249,166,16553,23937,2.510251381707969,1249_19960331,1
22.852538275584205,1.352501768563926,19960630,27537,1249,188,16843,23422,1.986418273595526,1249_19960630,1
28.04786836200449,0.05295075456711676,19990930,5036,35353,2,4180,4366,0.8935663224781574,35353_19990930,1
28.23830983586224,0.17506321727290408,19991231,5246,35353,9,4041,4566,0.0,35353_19991231,1
29.046164148495375,0.9066868152625615,20000331,5342,35353,12,3956,4653,0.0,35353_20000331,1
27.232989052647866,0.7045300043260614,20000630,5593,35353,19,4051,4891,0.14303593777936707,35353_20000630,1
26.231700973471057,0.4639901094372453,20000930,5658,35353,19,4065,4951,0.0,35353_20000930,1
25.44786072162347,0.3233455486096141,20001231,5995,35353,18,4034,5278,0.0,35353_20001231,1
25.26088521050738,-0.7381776239907728,20010331,7010,35353,-12,4446,6296,0.0,35353_20010331,1
21.424148606811144,-0.26517383618149676,20010630,7359,35353,-9,4714,6639,0.0,35353_20010630,1
18.655276935794983,-0.5171912937288987,20010930,7478,35353,-27,5289,6785,0.0,35353_20010930,1
17.85058977719528,-0.29300145105480524,20011231,7994,35353,-21,5551,7300,0.0,35353_20011231,1
15.969316596931659,0.2983219390926041,20020331,8096,35353,6,6806,7409,0.0,35353_20020331,1
13.786331500392773,0.5056788537945981,20020630,8827,35353,21,7773,8122,0.0,35353_20020630,1
12.616660905634289,0.7508312024134464,20020930,9888,35353,49,8234,9149,0.0,35353_20020930,1
12.986111111111112,0.661978556235621,20021231,11269,35353,61,7477,10500,0.0,35353_20021231,1
13.415680219591696,1.1759989309100627,20030331,11180,35353,33,8147,10392,0.0,35353_20030331,1
11.701518189630479,1.131396245821548,20030630,12552,35353,66,8481,11502,0.32664117272147863,35353_20030630,1
12.321428571428573,0.8490044196811964,20030930,12740,35353,76,8517,11826,0.0,35353_20030930,1
13.277232351566152,0.8030812095386382,20031231,13274,35353,98,9383,12371,0.30887449148711765,35353_20031231,1
13.605747642568478,1.687128116291331,20040331,13280,35353,56,9897,12365,0.30120481927710846,35353_20040331,1
12.98919904614953,1.0457125784284433,20040630,13610,35353,70,10385,12683,0.0,35353_20040630,1
13.372012708937698,1.0786936594236514,20040930,13727,35353,109,11052,12776,0.0,35353_20040930,1
13.097252961853926,1.0721145971380497,20041231,13266,35353,144,11645,12215,0.0,35353_20041231,1
11.564998357244551,1.3401799045850176,20050331,14193,35353,46,12645,13160,0.0,35353_20050331,1
13.468222442899702,1.0698279600983085,20050630,14043,35353,74,13064,12955,0.0,35353_20050630,1
14.439518682710576,1.1486951215134436,20050930,14212,35353,120,12950,13046,0.0,35353_20050930,1
14.378048780487804,1.125933527164928,20051231,14450,35353,158,13036,13264,0.0,35353_20051231,1
15.257705588949994,0.3633187772925764,20060331,14175,35353,13,13000,12952,0.0,35353_20060331,1
16.111779649685786,0.3197256846299986,20060630,14537,35353,23,12962,13285,0.0,35353_20060630,1
15.426008968609867,0.14482061029836055,20060930,15760,35353,16,12882,14540,0.0,35353_20060930,1
0.0,-3.909902252443689,19880630,7059,32575,-138,2099,4104,0.0,32575_19880630,1
0.0,-3.0340991785822937,19880930,9376,32575,-187,5555,6442,0.0,32575_19880930,1
0.0,-2.7219415040755357,19881231,10678,32575,-246,7558,7377,0.0,32575_19881231,1
0.0,0.20763041785621592,19890331,12440,32575,6,8060,9367,0.0,32575_19890331,1
0.0,0.415202810603641,19890630,14454,32575,26,7915,11455,0.0,32575_19890630,1
0.0,0.20057164347499057,19890930,15608,32575,20,9056,12473,0.0,32575_19890930,1
0.0,-0.12945542418227324,19891231,16342,32575,-18,11867,12894,0.0,32575_19891231,1
24.585442485599582,-0.9475387104229259,19900331,18274,32575,-41,12647,14810,2.0411513625916604,32575_19900331,1
21.663750596468905,-0.9117865085248332,19900630,19344,32575,-82,12843,15272,3.5928453267162945,32575_19900630,1
14.075816993464052,-1.1940414453816515,19900930,22864,32575,-172,13620,17858,4.999125262421273,32575_19900930,1
17.489262301258382,-3.4206531550012307,19901231,20672,32575,-667,12411,17275,5.41795665634675,32575_19901231,1
16.71496111026384,-2.3931784990813587,19910331,21782,32575,-127,12554,17904,3.222844550546323,32575_19910331,1
15.283018867924527,-2.789864748111029,19910630,21205,32575,-296,13715,18470,3.914171186041028,32575_19910630,1
15.220323741007194,-1.8398847672226766,19910930,20692,32575,-291,13134,18201,4.837618403247632,32575_19910930,1
12.964197007330224,-1.0737260638796677,19911231,22287,32575,-229,18532,17366,4.154888500022435,32575_19911231,1
13.10081670906413,1.8326371109014958,19920331,22239,32575,102,19909,17112,2.9317865011916004,32575_19920331,1
19.12340203495956,1.5324770642201835,19920630,23599,32575,174,14020,18232,1.809398703334887,32575_19920630,1
15.987072818538127,1.3782517679115935,19920930,24357,32575,239,21008,18678,1.6381327749722872,32575_19920930,1
20.66366314330272,1.471085559688874,19921231,25798,32575,348,16355,18514,1.717187378866579,32575_19921231,1
16.606521458950894,2.2821733544925564,19930331,27134,32575,151,24514,20051,0.6781160168054838,32575_19930331,1
15.715574602458554,2.8477760923814652,19930630,28816,32575,388,21425,21972,0.5934203220433093,32575_19930630,1
19.417661707426088,3.01748957982299,19930930,31014,32575,638,28087,22274,0.5029986457728768,32575_19930930,1
19.566640871480445,2.9927230307743584,19931231,31254,32575,862,22466,23118,0.4127471683624496,32575_19931231,1
21.364907943530024,0.21144093694765187,19940331,29283,32575,16,23526,24994,0.45077348632312264,32575_19940331,1
15.651681683098259,0.1160683377792258,19940630,37681,32575,19,33150,25479,0.35030917438496856,32575_19940630,1
14.0934020275885,0.3283664774737795,19940930,43084,32575,87,38576,27605,0.308699285117445,32575_19940930,1
12.076639543779121,0.4408181585021801,19941231,45850,32575,165,39952,28727,0.8898582333696838,32575_19941231,1
11.841064839219822,0.7586008502296046,19950331,48007,32575,89,42868,30983,0.7373924635990584,32575_19950331,1
14.022561293688055,1.2350229132910995,19950630,49946,32575,296,38737,31787,0.6426941096384094,32575_19950630,1
14.03076735984434,0.9196809522598368,19950930,52782,32575,339,34505,35109,0.5304838770793073,32575_19950930,1
12.030988173009204,0.7403382982549442,19951231,64782,32575,387,47468,51120,0.8304776018029699,32575_19951231,1
10.015566195739986,0.2257842747042009,19960331,73403,32575,39,59046,60803,0.7234036755990899,32575_19960331,1
9.802008608321378,0.23412377531639617,19960630,74523,32575,83,60051,64065,0.6105497631603666,32575_19960630,1
10.09893034700949,-0.0863851726253248,19960930,77458,32575,-47,64740,66470,0.8004337834697512,32575_19960930,1
9.13750703682854,0.07698644268744274,19961231,99513,32575,60,83981,85525,0.4582315878327455,32575_19961231,1
9.544452608376194,1.2155591572123177,19970331,107799,32575,315,85332,96114,0.42022653271366156,32575_19970331,1
8.570929027262624,1.190225342107006,19970630,124894,32575,659,94416,112600,0.3619068970486973,32575_19970630,1
69.65892678591268,-0.7400736134403894,19970930,72068,32575,-561,33377,46854,0.0,32575_19970930,1
48.909109291274895,-1.5519170016348909,19971231,83832,32575,-1515,44527,59816,0.0,32575_19971231,1
22.027934842334755,-0.9003492163320699,19980331,157852,32575,-272,104468,128681,0.005068038415731191,32575_19980331,1
13.329585165008265,3.6736199336092783,19980630,246336,32575,2988,189612,186846,0.0,32575_19980630,1
16.664010483071255,2.4996802867718197,19980930,283046,32575,3614,220475,241324,0.0748994863025798,32575_19980930,1
15.359348680516563,1.860554941980517,19981231,388803,32575,4316,300158,283620,0.062499517750634635,32575_19981231,1
35.80944090309174,0.46742571507914465,19990331,511447,32575,526,394783,332678,0.07625423553173642,32575_19990331,1
45.35472938979381,0.34174188436498554,19990630,801034,32575,969,539884,415467,0.06891093261958918,32575_19990630,1
36.9879669069596,0.3741567627006817,19990930,1026916,32575,1914,658252,485688,0.042944116169190076,32575_19990930,1
31.32642277090555,0.2914744111325651,19991231,1254997,32575,2322,785899,654016,0.06693243091417748,32575_19991231,1
28.238089510619968,0.015915981635059303,20000331,1408992,32575,53,951158,725212,0.06025584247462015,32575_20000331,1
25.777940914753515,-0.062298767360780355,20000630,1535131,32575,-436,1037281,808531,0.07328364810560141,32575_20000630,1
21.217477028992214,-0.058396277008670845,20000930,1700652,32575,-646,1220106,909334,0.07896971279250546,32575_20000930,1
0.0,1.4919322143841725,19840331,6101,16848,23,3572,5578,6.031798065890837,16848_19840331,1
0.0,-0.21987226468432627,19840630,6769,16848,-7,3630,6247,7.903678534495493,16848_19840630,1
0.0,-0.1029933181414391,19840930,6789,16848,-5,3788,6273,3.490941228457799,16848_19840930,1
0.0,0.030601628006609947,19841231,6787,16848,2,3732,6258,4.700162074554295,16848_19841231,1
0.0,-1.3544350386455648,19850331,6798,16848,-23,3932,6293,4.030597234480729,16848_19850331,1
0.0,-0.9986293322890151,19850630,6843,16848,-34,4296,6343,2.8204004091772616,16848_19850630,1
0.0,-1.157642470843604,19850930,6753,16848,-59,4385,6260,3.4207019102621055,16848_19850930,1
0.0,-0.21920851113579237,19851231,7033,16848,-15,4198,6512,3.08545428693303,16848_19851231,1
0.0,-2.0387078999931125,19860331,7486,16848,-37,4013,7007,1.9770237777184076,16848_19860331,1
0.0,-0.42674253200568985,19860630,7977,16848,-16,3911,7477,2.0057665789143786,16848_19860630,1
0.0,0.30105560259666947,19860930,9391,16848,18,3910,8701,1.7357043978277074,16848_19860930,1
0.0,0.20497733191858783,19861231,9581,16848,17,4215,8890,1.6490971714852314,16848_19861231,1
0.0,-0.681533450263092,19870331,10374,16848,-17,4217,9698,2.4002313475997687,16848_19870331,1
0.0,0.14124768790987052,19870630,9780,16848,7,4256,9097,2.2392638036809815,16848_19870630,1
0.0,0.5272632326100183,19870930,9713,16848,39,4175,8858,2.2958921033666218,16848_19870930,1
0.0,0.030161060060724266,19871231,10285,16848,3,4570,9457,2.3140495867768593,16848_19871231,1
0.0,0.9848173984407058,19880331,11648,16848,27,4808,10759,1.6311813186813189,16848_19880331,1
0.0,0.3589375448671931,19880630,11499,16848,20,5206,10660,3.035046525784851,16848_19880630,1
0.0,0.7692115384615384,19880930,12328,16848,66,5603,11434,2.182024659312135,16848_19880930,1
0.0,0.03369726378218089,19881231,13592,16848,4,5697,12743,1.4567392583872867,16848_19881231,1
0.0,1.588848085138275,19890331,13094,16848,53,6166,12210,2.3980449060638462,16848_19890331,1
0.0,1.573645120964777,19890630,14111,16848,107,6789,13136,1.7362341435759339,16848_19890630,1
0.0,0.6656710719530102,19890930,13683,16848,68,7720,12716,2.1925016443762333,16848_19890930,1
0.0,0.5934632197550878,19891231,14606,16848,82,7828,13596,2.6290565521018756,16848_19891231,1
8.058591412752873,2.7523788860304372,19900331,17657,16848,111,11441,16401,2.735459024749391,16848_19900331,1
9.5484982447016,1.8744178826451412,19900630,19273,16848,161,13204,17916,2.397135889586468,16848_19900630,1
8.701706583397131,2.0949085103076035,19900930,19237,16848,278,12625,17682,2.354837032801372,16848_19900930,1
10.22565994890718,1.3762745862818297,19901231,18962,16848,247,10347,17432,2.758147874696762,16848_19901231,1
14.008271550820487,1.5707500862320571,19910331,18727,16848,74,11444,17102,2.7019810968120894,16848_19910331,1
13.598752034725988,1.9233980031388784,19910630,22205,16848,192,14067,20544,1.6978158072506193,16848_19910630,1
13.70756178758265,2.2693928588408694,19910930,24238,16848,358,15140,22291,1.6131694034161235,16848_19910930,1
13.083966288627613,2.5258271515041186,19911231,25733,16848,555,19504,23508,1.1891345742820503,16848_19911231,1
13.118460334483059,3.2363378282469837,19920331,30627,16848,228,23495,28261,1.0121787964867601,16848_19920331,1
12.110367599924366,3.360606915577291,19920630,39337,16848,536,29291,36630,0.714340188626484,16848_19920630,1
15.248776163702734,3.8823235758621957,19920930,40438,16848,991,31068,37192,0.7591869034076859,16848_19920930,1
14.426559443410673,3.785952579197658,19921231,42816,16848,1355,34052,39316,0.35500747384155457,16848_19921231,1
14.702474742793587,4.160429349212158,19930331,47367,16848,469,39300,42438,0.3377879114151202,16848_19930331,1
15.290699482133787,4.0872922483923695,19930630,67036,16848,1071,40911,62324,0.10442150486305865,16848_19930630,1
15.258123402701715,4.4360742620255875,19930930,66637,16848,1862,53136,61028,0.07203205426414755,16848_19930930,1
15.53699002992938,3.920432010251091,19931231,71137,16848,2313,53894,65098,0.05201231426683723,16848_19931231,1
18.32488320082433,2.858263036082409,19940331,87001,16848,565,42376,80246,0.17241181135849015,16848_19940331,1
19.31531734520004,2.6998324404691667,19940630,96100,16848,1144,34179,89000,0.23621227887617063,16848_19940630,1
19.973774239466298,2.713797827825623,19940930,90854,16848,1756,33452,83078,0.2201334008409096,16848_19940930,1
24.30893517617286,2.665035349142026,19941231,79105,16848,2261,29220,70767,0.25282851905694964,16848_19941231,1
25.793365497281766,2.2839522303812685,19950331,73963,16848,437,31373,65068,0.2906858834822817,16848_19950331,1
22.8102934574099,2.4133702749833468,19950630,82619,16848,948,50425,73408,0.3413258451445793,16848_19950630,1
26.477941769497544,3.1815207199786353,19950930,75100,16848,1854,56507,62587,0.2809587217043942,16848_19950930,1
24.338197671813955,2.950047221065673,19951231,83105,16848,2324,66626,72528,0.249082486011672,16848_19951231,1
24.891886858821827,2.3459303183172553,19960331,86380,16848,497,67326,75124,0.19912016670525584,16848_19960331,1
23.961567631666057,2.4985854928143034,19960630,95625,16848,1104,71209,83964,0.189281045751634,16848_19960630,1
0.0,0.033592273777031285,19840331,24223,24660,2,7578,20310,1.634809891425505,24660_19840331,1
0.0,0.6771235107568355,19840630,22372,24660,79,8222,20337,0.42016806722689076,24660_19840630,1
0.0,0.5672397937258272,19840930,23078,24660,99,8946,20913,1.317271860646503,24660_19840930,1
0.0,1.1922503725782414,19841231,24345,24660,280,9129,22100,1.4048059149722736,24660_19841231,1
0.0,0.9030983530550124,19850331,25262,24660,56,9518,23065,0.9896286913150186,24660_19850331,1
0.0,1.3765689818458295,19850630,25362,24660,172,9984,23099,1.1079567857424493,24660_19850630,1
0.0,1.2417169849284748,19850930,29400,24660,243,10372,27140,0.5850340136054422,24660_19850930,1
0.0,1.2530098655656283,19851231,28112,24660,332,9532,25796,0.4161923733636881,24660_19851231,1
0.0,0.7760532150776054,19860331,29616,24660,56,10348,27112,0.37817396002160997,24660_19860331,1
0.0,0.7770582793709527,19860630,28752,24660,112,10369,26034,1.192960489705064,24660_19860630,1
0.0,0.6623412833766256,19860930,27859,24660,142,10229,25470,1.3460641085466096,24660_19860930,1
0.0,0.7417837151001065,19861231,31256,24660,216,9738,28944,0.6974660865113897,24660_19861231,1
0.0,0.6349307131859235,19870331,31743,24660,50,9994,29465,0.40953911098509904,24660_19870331,1
0.0,0.5485036987222596,19870630,32169,24660,87,11065,29887,0.8859460971742983,24660_19870630,1
0.0,0.5144460049696726,19870930,34418,24660,125,11238,32059,0.7176477424603405,24660_19870930,1
0.0,0.526207555614695,19871231,35748,24660,174,10800,33283,0.9678863153183395,24660_19871231,1
0.0,0.8744684538171349,19880331,39269,24660,82,11836,36267,1.3114670605312078,24660_19880331,1
0.0,0.6083153616812875,19880630,41370,24660,118,12383,38280,1.4696640077350738,24660_19880630,1
0.0,0.6136551750155618,19880930,42656,24660,183,12705,39064,1.802794448612153,24660_19880930,1
0.0,0.7422458732609007,19881231,43720,24660,301,11865,40010,0.9812442817932296,24660_19881231,1
0.0,0.49566294919454773,19890331,45050,24660,55,13714,40507,1.0122086570477247,24660_19890331,1
0.0,0.30893216924110145,19890630,45240,24660,69,14241,41994,0.8068081343943413,24660_19890630,1
0.0,0.13318999914862217,19890930,42175,24660,44,16549,39165,1.066982809721399,24660_19890930,1
0.0,-0.47461065640515,19891231,38728,24660,-204,17256,36399,2.0811815740549475,24660_19891231,1
9.097379659408446,0.06285602042820665,19900331,37637,24660,6,16581,35303,2.096341366208784,24660_19900331,1
10.317724384323778,-0.26622886808359586,19900630,36320,24660,-50,16741,33934,4.041850220264317,24660_19900630,1
9.182682771508212,-0.6255275151870573,19900930,44192,24660,-184,15639,42081,3.3422338884866036,24660_19900930,1
8.197992624373043,-1.1935872291424576,19901231,33306,24660,-454,14568,31246,4.416621629736383,24660_19901231,1
8.608151730498633,0.1684346910681027,19910331,28439,24660,13,14448,26261,4.124617602587995,24660_19910331,1
7.292567104864331,-0.9694477085781434,19910630,26759,24660,-143,14477,24711,2.9747001009006313,24660_19910630,1
4.53869677154219,-2.436991126915024,19910930,31860,24660,-550,12975,30217,3.5091023226616445,24660_19910930,1
19.35381837591349,-5.237549304617232,19911231,26174,24660,-1535,11494,23106,6.31924810881027,24660_19911231,1
20.41380645250489,0.3483561942085783,19920331,24349,24660,22,11658,21337,3.421085054827714,24660_19920331,1
21.565559154263255,0.3189241624918608,19920630,24730,24660,40,11087,21740,2.312980186008896,24660_19920630,1
20.968554162936435,0.3529443604863642,19920930,25988,24660,67,10913,22957,1.7508080652608897,24660_19920930,1
21.18775349256422,0.3069721039100572,19921231,29064,24660,80,11385,26037,1.5655105973025047,24660_19921231,1
22.44950516905191,0.6473829201101928,19930331,29016,24660,47,10577,25932,1.9782189137027846,24660_19930331,1
22.596031312579647,0.6516221963097606,19930630,29394,24660,95,10735,26266,2.7250459277403554,24660_19930630,1
22.284082695844457,0.4660051056247537,19930930,29260,24660,102,10918,26123,2.8673957621326043,24660_19930930,1
22.682108815551853,0.8031442241968558,19931231,29566,24660,235,11252,26232,2.157884056010282,24660_19931231,1
21.80325176547873,0.6985978613678677,19940331,31127,24660,53,11850,27988,1.0055578757991455,24660_19940331,1
20.480073166449593,0.2886064130042654,19940630,80676,24660,68,12009,75709,0.6148048986067728,24660_19940630,1
21.46461892777228,-0.027945523920219886,19940930,68558,24660,-11,12391,63860,0.7161819189591295,24660_19940930,1
23.7991703121331,1.1156227021975593,19941231,66152,24660,616,12834,61218,0.4126859354214536,24660_19941231,1
24.480058776926512,0.8633727779171131,19950331,65425,24660,142,13768,59643,0.5670615208253725,24660_19950331,1
22.34363073956534,0.9040864708482341,19950630,67519,24660,300,16085,61604,1.27519661132422,24660_19950630,1
22.56084775560896,0.8364485567524773,19950930,67421,24660,418,16387,61365,0.4256833924148262,24660_19950930,1
22.856884779457953,0.7261932917326154,19951231,63285,24660,479,17185,56901,0.5182902741565931,24660_19951231,1
21.40678746090307,-0.15082363846316996,19960331,64016,24660,-24,18528,58046,0.6842039490127468,24660_19960331,1
20.250920995774038,0.04419749968430357,19960630,62755,24660,14,22095,57006,0.8381802246832921,24660_19960630,1
0.0,2.9724708664077015,19840331,5876,1971,44,1555,5295,0.7658270932607215,1971_19840331,1
0.0,2.0296555223544,19840630,5895,1971,60,1592,5261,0.882103477523325,1971_19840630,1
0.0,1.5599440440864774,19840930,5853,1971,69,1699,5245,1.0934563471723902,1971_19840930,1
0.0,1.1492310292377894,19841231,5995,1971,68,1673,5395,1.317764804003336,1971_19841231,1
0.0,1.7257114411349872,19850331,6058,1971,26,1594,5456,1.2545394519643447,1971_19850331,1
0.0,1.794914409174007,19850630,5998,1971,54,1787,5313,0.3167722574191397,1971_19850630,1
0.0,1.721739994205538,19850930,6110,1971,78,1914,5384,0.24549918166939444,1971_19850930,1
0.0,1.7262354914017033,19851231,6252,1971,105,1841,5638,1.071657069737684,1971_19851231,1
0.0,1.7595307917888565,19860331,6024,1971,27,1811,5425,1.2284196547144755,1971_19860331,1
0.0,1.5647071607084648,19860630,6130,1971,48,1842,5538,1.5497553017944536,1971_19860630,1
0.0,1.1979824382274862,19860930,6079,1971,55,1776,5486,1.1186050337226516,1971_19860930,1
0.0,1.1982641362782562,19861231,6393,1971,74,1754,5796,1.2513686844986704,1971_19861231,1
0.0,1.2460088778132543,19870331,6448,1971,20,1593,5862,0.946029776674938,1971_19870331,1
0.0,0.8749088636600354,19870630,6361,1971,28,1714,5798,1.3519886810249961,1971_19870630,1
0.0,0.7223482063387638,19870930,6639,1971,35,1771,6058,1.2652507907817443,1971_19870930,1
0.0,0.800049233799003,19871231,6657,1971,52,1498,6039,1.1716989634970707,1971_19871231,1
0.0,1.6130236726159362,19880331,6734,1971,27,1447,6128,1.0543510543510544,1971_19880331,1
0.0,1.5547914486470324,19880630,6676,1971,52,1607,6081,1.1983223487118035,1971_19880630,1
0.0,1.0643105655546352,19880930,6491,1971,53,1515,5885,0.9705746418117392,1971_19880930,1
0.0,0.9854864719584305,19881231,6928,1971,66,1391,6295,0.5484988452655889,1971_19881231,1
0.0,1.6440366972477065,19890331,6697,1971,28,1397,6066,0.5375541287143497,1971_19890331,1
0.0,1.4030985092078339,19890630,6901,1971,48,1497,6258,0.49268221996812056,1971_19890630,1
0.0,1.096772377962983,19890930,7191,1971,57,1444,6542,0.4867195104992351,1971_19890930,1
0.0,0.951245137291649,19891231,7500,1971,67,1319,6811,0.46666666666666673,1971_19891231,1
26.501847374903072,1.1466794075489728,19900331,7151,1971,21,1342,6495,1.4683261082366104,1971_19900331,1
27.309782608695656,1.2700750080530117,19900630,7080,1971,46,1454,6428,0.5649717514124294,1971_19900630,1
24.808836023789294,1.0482212550891479,19900930,6761,1971,56,1610,6124,1.5234432776216535,1971_19900930,1
25.717755225951944,0.9294989155845984,19901231,7011,1971,66,1497,6355,1.3407502496077592,1971_19901231,1
26.30146925448939,-0.34369182299871115,19910331,6955,1971,-6,1437,6308,0.48885693745506825,1971_19910331,1
27.9388007222275,0.40601285707380735,19910630,6723,1971,14,1506,6092,0.47597798601814667,1971_19910630,1
27.807630306286946,0.8618363449390333,19910930,6539,1971,44,1599,5876,0.9022786358770454,1971_19910930,1
27.388417558096638,0.8142848833827722,19911231,7158,1971,56,1460,6512,0.9360156468287232,1971_19911231,1
28.839186512728855,1.3394725826705736,19920331,7176,1971,24,1424,6534,0.4180602006688963,1971_19920331,1
28.045910771742783,0.9801176141136937,19920630,7092,1971,35,1461,6477,0.05640157924421885,1971_19920630,1
27.56299463294824,1.2719918627898004,19920930,7085,1971,68,1564,6446,0.056457304163726185,1971_19920930,1
29.121189311253293,1.2686855314689172,19921231,7747,1971,92,1475,7096,0.09035755776429585,1971_19921231,1
31.225604996096802,1.4872748253093147,19930331,7852,1971,29,1468,7182,0.19103413143148243,1971_19930331,1
31.621700029010736,1.4315538323889054,19930630,7872,1971,56,1481,7202,0.19054878048780488,1971_19930630,1
31.647371417726326,1.3512164459125748,19930930,7710,1971,79,1557,7021,0.0,1971_19930930,1
33.5665039504806,1.1754594403296343,19931231,8378,1971,93,1491,7678,0.250656481260444,1971_19931231,1
35.033328166175785,1.0663435322629506,19940331,8127,1971,22,1436,7436,0.024609326934908332,1971_19940331,1
32.32371036441079,0.8146136756356455,19940630,7801,1971,33,1598,7164,0.0,1971_19940630,1
30.411212481819383,0.7349686795289402,19940930,7622,1971,44,1687,6987,0.0,1971_19940930,1
29.140219272937106,0.8599631088289545,19941231,8190,1971,69,1698,7568,0.0,1971_19941231,1
28.614940686117347,0.3957702059241852,19950331,7981,1971,8,1648,7282,0.0,1971_19950331,1
28.417636349244045,0.5482410599327159,19950630,7906,1971,22,1714,7185,0.07589172780166961,1971_19950630,1
27.2234273318872,0.930779443388288,19950930,8010,1971,56,1929,7243,0.0,1971_19950930,1
